=== preflight ===
NVIDIA GeForce RTX 3090, 24576 MiB
torch 1.13.1+cu117 | cuda True
  found: /home/asm242/entexBERT-2/DNABERT-2-117M-attention
  found: /home/asm242/reference_genome/hg38.fa
  found: /home/asm242/palmer_scratch/entex_data/hetSNVs.tsv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/ADASTRA/ctcf_adastra_evalset.csv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/inputs/train.meta.csv
  found: /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/inputs/dev.meta.csv

=== STEP A: select best 2a checkpoint ===
[STEP A] BEST 2a: s=20  dev_spearman=0.06330
[STEP A] ckpt = /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20
[STEP A] OK

=== STEP 2b: gentle unfreeze from best 2a (s=20) ===
{'loss': 0.2603, 'learning_rate': 1.2000000000000002e-06, 'epoch': 0.0}
[leakage] 182398/202506 ENC-002 (matched) variants in a seen bin (9910 positive).
  [ENC-002:full] AUROC=0.6858 CI[0.6788,0.6929] AUPRC=0.7402 n_pos=10877 | mag_Spearman=0.0615 signed_Spearman=0.1109
  [ENC-002:leak_free] AUROC=0.7042 CI[0.6790,0.7279] AUPRC=0.7620 n_pos=967 | mag_Spearman=0.0643 signed_Spearman=0.0928
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    Peyers_patch                     AUROC=0.7837 n_pos=61 mag_Sp=0.0879
    adrenal_gland                    AUROC=0.7152 n_pos=85 mag_Sp=0.0549
    body_of_pancreas                 AUROC=0.6747 n_pos=120 mag_Sp=0.0064
    esophagus_muscularis_mucosa      AUROC=0.7327 n_pos=68 mag_Sp=0.0754
    esophagus_squamous_epithelium    AUROC=0.6817 n_pos=102 mag_Sp=0.1468
    gastroesophageal_sphincter       AUROC=0.8146 n_pos=39 mag_Sp=0.0714
    prostate_gland                   AUROC=0.7412 n_pos=45 mag_Sp=0.0459
    sigmoid_colon                    AUROC=0.8151 n_pos=28 mag_Sp=0.0436
    spleen                           AUROC=0.7184 n_pos=134 mag_Sp=0.0453
    thyroid_gland                    AUROC=0.7010 n_pos=81 mag_Sp=0.0766
    transverse_colon                 AUROC=0.6479 n_pos=55 mag_Sp=0.0440
    upper_lobe_of_left_lung          AUROC=0.7499 n_pos=75 mag_Sp=0.0660

===== donor ENC-003: 196350 rows (pos=10462, neg=185888) =====
[windows] built 196350/196350  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 196350 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 177304/196350 ENC-003 (cross-donor) variants in a seen bin (9769 positive).
  [ENC-003:full] AUROC=0.6639 CI[0.6568,0.6712] AUPRC=0.7185 n_pos=10462 | mag_Spearman=0.0662 signed_Spearman=0.1173
  [ENC-003:leak_free] AUROC=0.7027 CI[0.6748,0.7290] AUPRC=0.7546 n_pos=693 | mag_Spearman=0.0553 signed_Spearman=0.0930
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    Peyers_patch                     AUROC=0.6946 n_pos=68 mag_Sp=0.0916
    adrenal_gland                    AUROC=0.7483 n_pos=54 mag_Sp=0.0853
    body_of_pancreas                 AUROC=0.7443 n_pos=37 mag_Sp=0.0664
    coronary_artery                  AUROC=0.7483 n_pos=21 mag_Sp=0.0761
    esophagus_squamous_epithelium    AUROC=0.7112 n_pos=49 mag_Sp=0.0406
    gastrocnemius_medialis           AUROC=0.7293 n_pos=26 mag_Sp=0.0709
    gastroesophageal_sphincter       AUROC=0.7979 n_pos=29 mag_Sp=0.0652
    heart_left_ventricle             AUROC=0.7493 n_pos=38 mag_Sp=0.1105
    right_lobe_of_liver              AUROC=0.5740 n_pos=51 mag_Sp=0.0454
    spleen                           AUROC=0.6593 n_pos=59 mag_Sp=0.0959
    thyroid_gland                    AUROC=0.7486 n_pos=23 mag_Sp=0.0533
    tibial_nerve                     AUROC=0.7190 n_pos=44 mag_Sp=0.0414
    transverse_colon                 AUROC=0.7483 n_pos=34 mag_Sp=-0.0335
    upper_lobe_of_left_lung          AUROC=0.6456 n_pos=30 mag_Sp=0.0182
    uterus                           AUROC=0.7585 n_pos=42 mag_Sp=0.0816

===== donor ENC-004: 214839 rows (pos=10629, neg=204210) =====
[windows] built 214839/214839  (dropped: 0 out-of-bounds, 0 bad-chrom; hg38-base!=ref on 0 kept rows)
[score] running twin inference on 214839 variants (dump_embeddings=False)...
Loaded weights from /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20/pytorch_model.bin
  missing keys: 0 | unexpected keys: 0
[leakage] 193455/214839 ENC-004 (cross-donor) variants in a seen bin (9822 positive).
  [ENC-004:full] AUROC=0.6822 CI[0.6755,0.6891] AUPRC=0.7288 n_pos=10629 | mag_Spearman=0.0633 signed_Spearman=0.1031
  [ENC-004:leak_free] AUROC=0.7238 CI[0.7001,0.7464] AUPRC=0.7624 n_pos=807 | mag_Spearman=0.0395 signed_Spearman=0.0695
  --- per-tissue [leak_free] (>= 20 pos & neg) ---
    adrenal_gland                    AUROC=0.7847 n_pos=24 mag_Sp=0.0235
    ascending_aorta                  AUROC=0.7930 n_pos=32 mag_Sp=0.0297
    body_of_pancreas                 AUROC=0.7323 n_pos=66 mag_Sp=0.1135
    breast_epithelium                AUROC=0.6350 n_pos=20 mag_Sp=0.0043
    esophagus_squamous_epithelium    AUROC=0.7316 n_pos=23 mag_Sp=0.0333
    gastrocnemius_medialis           AUROC=0.6345 n_pos=33 mag_Sp=0.0344
    gastroesophageal_sphincter       AUROC=0.7351 n_pos=81 mag_Sp=0.0257
    heart_left_ventricle             AUROC=0.7369 n_pos=53 mag_Sp=0.0494
    right_atrium_auricular_region    AUROC=0.7134 n_pos=52 mag_Sp=0.0221
    spleen                           AUROC=0.6529 n_pos=72 mag_Sp=0.0027
    stomach                          AUROC=0.6961 n_pos=31 mag_Sp=-0.0464
    thyroid_gland                    AUROC=0.7177 n_pos=99 mag_Sp=0.0373
    tibial_nerve                     AUROC=0.6120 n_pos=71 mag_Sp=0.0107
    upper_lobe_of_left_lung          AUROC=0.7039 n_pos=65 mag_Sp=0.0835
    uterus                           AUROC=0.7617 n_pos=31 mag_Sp=0.0988

[write] /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2b_hetsnv_perVariant.csv.gz  (790085 scored variants)
[write] /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2b_hetsnv_summary.csv

=== donor-level (ALL-tissue) summary ===
  donor  donor_kind    regime    auroc  n_pos  mag_spearman  signed_spearman
ENC-001 cross-donor      full 0.666477  11296      0.066161         0.114265
ENC-001 cross-donor leak_free 0.665830   1089      0.055012         0.100247
ENC-002     matched      full 0.685832  10877      0.061491         0.110851
ENC-002     matched leak_free 0.704191    967      0.064275         0.092776
ENC-003 cross-donor      full 0.663941  10462      0.066185         0.117259
ENC-003 cross-donor leak_free 0.702727    693      0.055342         0.092969
ENC-004 cross-donor      full 0.682239  10629      0.063335         0.103118
ENC-004 cross-donor leak_free 0.723834    807      0.039493         0.069454
[STEP 3] OK

============================================================
 STAGE-2b + SCORING COMPLETE.
   best 2a: s=20  (/home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2a_s20)
   2b:      /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/runs/asb_2b_s20
   scores:  /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2a_*  and  /home/asm242/palmer_scratch/entexBERT-2_experiments/EN-TEx/experiments/stage2_ctcf_asb/score_2b_*
 Compare leak-free |Delta| AUROC vs the ~0.68 probe baseline
 and the benchmark table (adastra scorer prints the ranking).
============================================================
